district,forecast_area,district_region,planning_area,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
6,2,3,4,2224,225.0,242.0,70.0,227.0,731.0,323.0,217.0,189.0,1093.0,1116.0
6,2,3,5,4072,331.0,478.0,116.0,527.0,1283.0,512.0,368.0,457.0,2047.0,2178.0
6,2,3,6,1313,98.0,155.0,34.0,124.0,326.0,205.0,186.0,185.0,688.0,577.0
6,2,4,7,2337,146.0,313.0,69.0,218.0,733.0,294.0,287.0,277.0,1159.0,1223.0
6,2,4,8,2047,197.0,280.0,98.0,213.0,596.0,274.0,219.0,170.0,1005.0,1109.0
6,2,4,9,2221,184.0,259.0,95.0,233.0,639.0,302.0,226.0,283.0,1101.0,1226.0
6,2,4,10,1541,143.0,181.0,45.0,200.0,435.0,206.0,149.0,182.0,781.0,899.0
6,2,4,11,2346,240.0,346.0,103.0,198.0,603.0,328.0,240.0,288.0,1219.0,1126.0
6,3,5,1,1365,94.0,184.0,62.0,215.0,353.0,191.0,116.0,150.0,617.0,820.0
6,3,5,2,1397,115.0,195.0,58.0,147.0,387.0,197.0,121.0,177.0,721.0,752.0
6,3,5,3,3484,292.0,445.0,140.0,312.0,980.0,509.0,377.0,429.0,1812.0,1791.0
6,3,5,4,2584,180.0,409.0,109.0,256.0,587.0,366.0,310.0,367.0,1387.0,1218.0
6,3,6,5,2003,120.0,210.0,64.0,212.0,623.0,304.0,223.0,247.0,1041.0,1079.0
6,3,6,6,2203,237.0,281.0,95.0,277.0,661.0,235.0,221.0,196.0,1059.0,1398.0
6,3,6,7,1209,72.0,87.0,34.0,362.0,409.0,95.0,89.0,61.0,562.0,874.0
6,3,6,8,3997,347.0,649.0,180.0,428.0,1058.0,585.0,386.0,364.0,1957.0,1844.0
6,3,6,9,3075,233.0,408.0,103.0,298.0,922.0,440.0,348.0,323.0,1595.0,1657.0
6,3,6,10,2064,176.0,312.0,87.0,183.0,538.0,283.0,204.0,281.0,1080.0,1094.0
6,4,7,1,2294,165.0,326.0,97.0,204.0,560.0,348.0,251.0,343.0,1138.0,1238.0
6,4,7,2,1103,89.0,157.0,65.0,91.0,216.0,190.0,120.0,175.0,563.0,451.0
6,4,7,3,3622,182.0,335.0,92.0,957.0,1113.0,339.0,278.0,326.0,1738.0,2551.0
6,4,8,4,1415,102.0,198.0,64.0,142.0,278.0,199.0,199.0,233.0,740.0,678.0
6,4,8,5,1230,97.0,208.0,57.0,121.0,289.0,172.0,109.0,177.0,643.0,595.0
6,4,8,6,1225,94.0,158.0,50.0,114.0,314.0,164.0,143.0,188.0,677.0,599.0
6,4,8,7,1496,118.0,212.0,60.0,122.0,407.0,215.0,152.0,210.0,786.0,738.0
6,4,8,8,1808,170.0,310.0,101.0,157.0,390.0,326.0,199.0,155.0,922.0,697.0
6,4,8,9,1501,93.0,192.0,51.0,173.0,343.0,231.0,168.0,250.0,780.0,896.0
6,4,8,10,2346,183.0,300.0,119.0,259.0,616.0,342.0,254.0,273.0,1230.0,1250.0
7,1,1,1,4807,276.0,372.0,106.0,462.0,1533.0,711.0,627.0,720.0,2280.0,2797.0
7,1,1,2,9340,646.0,915.0,305.0,1092.0,2915.0,1334.0,1038.0,1095.0,4430.0,5720.0
